seed,method,instance,well_id,class,operating_point,horizon_seconds,fault_score,threshold,above_threshold,first_alarm_horizon,first_sustained3_horizon
44,R1,WELL-00011_20140928090056,WELL-00011,2,far_5pct,222,0.732451319694519,0.7381008267402649,0,990,990
44,R1,WELL-00011_20140928090056,WELL-00011,2,far_5pct,254,0.7333123683929443,0.7381008267402649,0,990,990
44,R1,WELL-00011_20140928090056,WELL-00011,2,far_5pct,286,0.733802080154419,0.7381008267402649,0,990,990
44,R1,WELL-00011_20140928090056,WELL-00011,2,far_5pct,318,0.7340390682220459,0.7381008267402649,0,990,990
44,R1,WELL-00011_20140928090056,WELL-00011,2,far_5pct,350,0.7343199253082275,0.7381008267402649,0,990,990
44,R1,WELL-00011_20140928090056,WELL-00011,2,far_5pct,382,0.7346068620681763,0.7381008267402649,0,990,990
44,R1,WELL-00011_20140928090056,WELL-00011,2,far_5pct,414,0.7348743677139282,0.7381008267402649,0,990,990
44,R1,WELL-00011_20140928090056,WELL-00011,2,far_5pct,446,0.7351253032684326,0.7381008267402649,0,990,990
44,R1,WELL-00011_20140928090056,WELL-00011,2,far_5pct,478,0.7353440523147583,0.7381008267402649,0,990,990
44,R1,WELL-00011_20140928090056,WELL-00011,2,far_5pct,510,0.735558271408081,0.7381008267402649,0,990,990
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,-237,0.7269241809844971,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,-205,0.7269155979156494,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,-173,0.7269147634506226,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,-141,0.7269272804260254,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,-109,0.7269362211227417,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,-77,0.7269417643547058,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,-45,0.7269485592842102,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,-13,0.7269496917724609,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,19,0.7270004749298096,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,51,0.7275956869125366,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,83,0.7282451391220093,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,115,0.7286916971206665,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,147,0.7293916344642639,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,179,0.7304656505584717,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,211,0.7318663597106934,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,243,0.7329415082931519,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,275,0.7335759401321411,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,307,0.7338736057281494,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,339,0.7341697812080383,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,371,0.7344835996627808,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,403,0.7347533702850342,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,435,0.7349947094917297,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,467,0.7352231740951538,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_1pct,499,0.735443115234375,0.7436891198158264,0,,
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,-237,0.7269241809844971,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,-205,0.7269155979156494,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,-173,0.7269147634506226,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,-141,0.7269272804260254,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,-109,0.7269362211227417,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,-77,0.7269417643547058,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,-45,0.7269485592842102,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,-13,0.7269496917724609,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,19,0.7270004749298096,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,51,0.7275956869125366,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,83,0.7282451391220093,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,115,0.7286916971206665,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,147,0.7293916344642639,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,179,0.7304656505584717,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,211,0.7318663597106934,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,243,0.7329415082931519,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,275,0.7335759401321411,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,307,0.7338736057281494,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,339,0.7341697812080383,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,371,0.7344835996627808,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,403,0.7347533702850342,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,435,0.7349947094917297,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,467,0.7352231740951538,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929153332,WELL-00011,2,far_5pct,499,0.735443115234375,0.7381008267402649,0,1011,1011
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,-239,0.7272887825965881,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,-207,0.7272980213165283,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,-175,0.7272957563400269,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,-143,0.7272821664810181,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,-111,0.7272741794586182,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,-79,0.7272924184799194,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,-47,0.7272976636886597,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,-15,0.7272936105728149,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,17,0.7272896766662598,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,49,0.7277148962020874,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,81,0.7285233736038208,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,113,0.7291162014007568,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,145,0.7298870086669922,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,177,0.731097936630249,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,209,0.7324028015136719,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,241,0.7333824038505554,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,273,0.7339929342269897,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,305,0.7343025207519531,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,337,0.7346012592315674,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,369,0.734902024269104,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,401,0.7351973652839661,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,433,0.7354637384414673,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,465,0.7357176542282104,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_1pct,497,0.7359843254089355,0.7436891198158264,0,,
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,-239,0.7272887825965881,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,-207,0.7272980213165283,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,-175,0.7272957563400269,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,-143,0.7272821664810181,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,-111,0.7272741794586182,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,-79,0.7272924184799194,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,-47,0.7272976636886597,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,-15,0.7272936105728149,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,17,0.7272896766662598,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,49,0.7277148962020874,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,81,0.7285233736038208,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,113,0.7291162014007568,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,145,0.7298870086669922,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,177,0.731097936630249,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,209,0.7324028015136719,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,241,0.7333824038505554,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,273,0.7339929342269897,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,305,0.7343025207519531,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,337,0.7346012592315674,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,369,0.734902024269104,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,401,0.7351973652839661,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,433,0.7354637384414673,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,465,0.7357176542282104,0.7381008267402649,0,849,849
44,R1,WELL-00011_20140929210121,WELL-00011,2,far_5pct,497,0.7359843254089355,0.7381008267402649,0,849,849
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,-251,0.7273499965667725,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,-219,0.7273532748222351,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,-187,0.7273553609848022,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,-155,0.727354884147644,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,-123,0.7273555994033813,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,-91,0.7273595333099365,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,-59,0.7273619174957275,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,-27,0.7273616790771484,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,5,0.7273617386817932,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,37,0.7273949384689331,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,69,0.7277488112449646,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,101,0.7283119559288025,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,133,0.7288658618927002,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,165,0.7297382950782776,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,197,0.731139600276947,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,229,0.7326338291168213,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,261,0.7336218357086182,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,293,0.7341378927230835,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,325,0.7345157861709595,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,357,0.7348703145980835,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,389,0.7352101802825928,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,421,0.7355401515960693,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,453,0.7358753085136414,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_1pct,485,0.7362039089202881,0.7436891198158264,0,1541,1541
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,-251,0.7273499965667725,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,-219,0.7273532748222351,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,-187,0.7273553609848022,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,-155,0.727354884147644,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,-123,0.7273555994033813,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,-91,0.7273595333099365,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,-59,0.7273619174957275,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,-27,0.7273616790771484,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,5,0.7273617386817932,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,37,0.7273949384689331,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,69,0.7277488112449646,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,101,0.7283119559288025,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,133,0.7288658618927002,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,165,0.7297382950782776,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,197,0.731139600276947,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,229,0.7326338291168213,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,261,0.7336218357086182,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,293,0.7341378927230835,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,325,0.7345157861709595,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,357,0.7348703145980835,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,389,0.7352101802825928,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,421,0.7355401515960693,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,453,0.7358753085136414,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141005160056,WELL-00011,2,far_5pct,485,0.7362039089202881,0.7381008267402649,0,773,773
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,-248,0.7272883653640747,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,-216,0.7272781133651733,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,-184,0.7272707223892212,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,-152,0.7272852659225464,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,-120,0.7272763252258301,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,-88,0.7272499799728394,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,-56,0.7272518277168274,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,-24,0.7272770404815674,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,8,0.7272859811782837,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,40,0.7272763252258301,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,72,0.7275583744049072,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,104,0.728236198425293,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,136,0.7288113832473755,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,168,0.7297542691230774,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,200,0.7315926551818848,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,232,0.7334576845169067,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,264,0.7343481779098511,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,296,0.7348675727844238,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,328,0.7353836297988892,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,360,0.7358584403991699,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,392,0.7363168001174927,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,424,0.7367217540740967,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,456,0.7370657920837402,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_1pct,488,0.7373379468917847,0.7436891198158264,0,1288,1288
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,-248,0.7272883653640747,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,-216,0.7272781133651733,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,-184,0.7272707223892212,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,-152,0.7272852659225464,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,-120,0.7272763252258301,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,-88,0.7272499799728394,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,-56,0.7272518277168274,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,-24,0.7272770404815674,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,8,0.7272859811782837,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,40,0.7272763252258301,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,72,0.7275583744049072,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,104,0.728236198425293,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,136,0.7288113832473755,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,168,0.7297542691230774,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,200,0.7315926551818848,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,232,0.7334576845169067,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,264,0.7343481779098511,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,296,0.7348675727844238,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,328,0.7353836297988892,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,360,0.7358584403991699,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,392,0.7363168001174927,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,424,0.7367217540740967,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,456,0.7370657920837402,0.7381008267402649,0,616,616
44,R1,WELL-00011_20141006150121,WELL-00011,2,far_5pct,488,0.7373379468917847,0.7381008267402649,0,616,616
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,-228,0.7113764882087708,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,-196,0.7113752961158752,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,-164,0.7113747596740723,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,-132,0.7113759517669678,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,-100,0.7113760113716125,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,-68,0.7113744020462036,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,-36,0.7113730907440186,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,-4,0.7113733291625977,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,28,0.7113569378852844,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,60,0.711237907409668,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,92,0.7112730145454407,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,124,0.7123700380325317,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,156,0.7143803834915161,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,188,0.7160067558288574,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,220,0.7167971134185791,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,252,0.7172901034355164,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,284,0.7177213430404663,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,316,0.7180391550064087,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,348,0.7184046506881714,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,380,0.7188253998756409,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,412,0.7192614674568176,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,444,0.7197304964065552,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,476,0.720341682434082,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_1pct,508,0.720964789390564,0.7436891198158264,0,,
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_5pct,-228,0.7113764882087708,0.7381008267402649,0,1116,1116
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_5pct,-196,0.7113752961158752,0.7381008267402649,0,1116,1116
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_5pct,-164,0.7113747596740723,0.7381008267402649,0,1116,1116
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_5pct,-132,0.7113759517669678,0.7381008267402649,0,1116,1116
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_5pct,-100,0.7113760113716125,0.7381008267402649,0,1116,1116
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_5pct,-68,0.7113744020462036,0.7381008267402649,0,1116,1116
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_5pct,-36,0.7113730907440186,0.7381008267402649,0,1116,1116
44,R1,WELL-00012_20170320011000,WELL-00012,2,far_5pct,-4,0.7113733291625977,0.7381008267402649,0,1116,1116
