dataset,channel,frequency_bin,rank_median,rank_q25,rank_q75,rank_iqr,category
3W,16,2,0.7027586698532104,0.6965517401695251,0.7562068700790405,0.05965512990951538,ambiguous
3W,16,3,0.7372413873672485,0.7241379022598267,0.767241358757019,0.04310345649719238,reliable_critical
3W,16,4,0.8089655637741089,0.7875862121582031,0.8213793039321899,0.033793091773986816,reliable_critical
3W,16,5,0.8137931227684021,0.7817241549491882,0.8234483003616333,0.04172414541244507,reliable_critical
3W,16,6,0.8172414302825928,0.7831034660339355,0.8255172967910767,0.04241383075714111,reliable_critical
3W,16,7,0.817931056022644,0.7868965864181519,0.8262069225311279,0.039310336112976074,reliable_critical
3W,16,8,0.8200000524520874,0.7882758378982544,0.8293103575706482,0.0410345196723938,reliable_critical
3W,16,9,0.8441379070281982,0.8375861644744873,0.8572413921356201,0.019655227661132812,reliable_critical
3W,16,10,0.8275862336158752,0.8051724433898926,0.836896538734436,0.03172409534454346,reliable_critical
3W,16,11,0.8310345411300659,0.815517246723175,0.8437930941581726,0.02827584743499756,reliable_critical
3W,16,12,0.8351724147796631,0.8217241764068604,0.8462069034576416,0.02448272705078125,reliable_critical
3W,16,13,0.8324137926101685,0.8137931227684021,0.8406896591186523,0.026896536350250244,reliable_critical
3W,16,14,0.8289655447006226,0.8144828081130981,0.8372413516044617,0.022758543491363525,reliable_critical
3W,16,15,0.8524137735366821,0.8379310369491577,0.8593103289604187,0.021379292011260986,reliable_critical
3W,16,16,0.8420689105987549,0.824482798576355,0.8534482717514038,0.028965473175048828,reliable_critical
3W,16,17,0.8600000143051147,0.8544827699661255,0.8686206936836243,0.01413792371749878,reliable_critical
3W,16,18,0.8393102884292603,0.822068989276886,0.8510344624519348,0.028965473175048828,reliable_critical
3W,16,19,0.834482729434967,0.8096551895141602,0.843448281288147,0.033793091773986816,reliable_critical
3W,16,20,0.8503447771072388,0.8365517258644104,0.8568965196609497,0.020344793796539307,reliable_critical
3W,16,21,0.8427585959434509,0.8251724243164062,0.8517241477966309,0.02655172348022461,reliable_critical
3W,16,22,0.8668965101242065,0.8575862050056458,0.8758620619773865,0.018275856971740723,reliable_critical
3W,16,23,0.8524137735366821,0.8403447866439819,0.8593103289604187,0.018965542316436768,reliable_critical
3W,16,24,0.8586206436157227,0.8472414016723633,0.864827573299408,0.017586171627044678,reliable_critical
3W,16,25,0.8641378879547119,0.8493103384971619,0.8693103194236755,0.019999980926513672,reliable_critical
3W,16,26,0.8579310178756714,0.8413792848587036,0.8617241382598877,0.020344853401184082,reliable_critical
3W,16,27,0.865517258644104,0.855862021446228,0.8755172491073608,0.019655227661132812,reliable_critical
3W,16,28,0.8758620619773865,0.867241382598877,0.8941379189491272,0.026896536350250244,reliable_critical
3W,16,29,0.855862021446228,0.8489655256271362,0.8610344529151917,0.01206892728805542,reliable_critical
3W,16,30,0.8682758808135986,0.8596551418304443,0.8751723766326904,0.015517234802246094,reliable_critical
3W,16,31,0.8724137544631958,0.8610344529151917,0.8896551728248596,0.02862071990966797,reliable_critical
3W,16,32,0.8475861549377441,0.834482729434967,0.8544827699661255,0.020000040531158447,reliable_critical
3W,17,0,0.9958620667457581,0.9944827556610107,0.9958620667457581,0.0013793110847473145,reliable_critical
3W,17,1,0.6379309892654419,0.6113792657852173,0.6896551847457886,0.07827591896057129,reliable_noncritical
3W,17,2,0.5420689582824707,0.4220689535140991,0.567241370677948,0.14517241716384888,reliable_noncritical
3W,17,3,0.5675861835479736,0.5093103051185608,0.682758629322052,0.1734483242034912,reliable_noncritical
3W,17,4,0.475862056016922,0.34448277950286865,0.5044827461242676,0.15999996662139893,reliable_noncritical
3W,17,5,0.5551724433898926,0.5068964958190918,0.6337931156158447,0.12689661979675293,reliable_noncritical
3W,17,6,0.5399999618530273,0.4734482765197754,0.6248275637626648,0.1513792872428894,reliable_noncritical
3W,17,7,0.5234482288360596,0.47758620977401733,0.6168965101242065,0.1393103003501892,reliable_noncritical
3W,17,8,0.5372413396835327,0.49000000953674316,0.6234482526779175,0.13344824314117432,reliable_noncritical
3W,17,9,0.5199999809265137,0.4879310131072998,0.6151723861694336,0.1272413730621338,reliable_noncritical
3W,17,10,0.5386207103729248,0.4951724112033844,0.6206896305084229,0.12551721930503845,reliable_noncritical
3W,17,11,0.54758620262146,0.49931034445762634,0.6193103194236755,0.1199999749660492,reliable_noncritical
3W,17,12,0.5441379547119141,0.49827584624290466,0.612413763999939,0.1141379177570343,reliable_noncritical
3W,17,13,0.4558620750904083,0.32896551489830017,0.499655157327652,0.1706896424293518,reliable_noncritical
3W,17,14,0.5379310250282288,0.4927586317062378,0.6082758903503418,0.115517258644104,reliable_noncritical
3W,17,15,0.5289654731750488,0.4917241334915161,0.6110345125198364,0.11931037902832031,reliable_noncritical
3W,17,16,0.5413793325424194,0.4999999701976776,0.6137930750846863,0.11379310488700867,reliable_noncritical
3W,17,17,0.5351724028587341,0.49793103337287903,0.6165516972541809,0.11862066388130188,reliable_noncritical
3W,17,18,0.5296551585197449,0.4844827651977539,0.6068965792655945,0.12241381406784058,reliable_noncritical
3W,17,19,0.4606896638870239,0.32034480571746826,0.5034482479095459,0.18310344219207764,reliable_noncritical
3W,17,20,0.45379310846328735,0.32379311323165894,0.49448275566101074,0.1706896424293518,reliable_noncritical
3W,17,21,0.5193103551864624,0.48137930035591125,0.6031034588813782,0.12172415852546692,reliable_noncritical
3W,17,22,0.4655172526836395,0.3506896495819092,0.5106896162033081,0.15999996662139893,reliable_noncritical
3W,17,23,0.4579310417175293,0.33724138140678406,0.5041378736495972,0.1668964922428131,reliable_noncritical
3W,17,24,0.543448269367218,0.49448275566101074,0.6096552014350891,0.11517244577407837,reliable_noncritical
3W,17,25,0.4593103528022766,0.319655179977417,0.49931034445762634,0.17965516448020935,reliable_noncritical
3W,17,26,0.4641379415988922,0.3306896686553955,0.5048275589942932,0.1741378903388977,reliable_noncritical
3W,17,27,0.5158620476722717,0.4810344874858856,0.6017241477966309,0.12068966031074524,reliable_noncritical
3W,17,28,0.4689655303955078,0.34310346841812134,0.5137931108474731,0.1706896424293518,reliable_noncritical
3W,17,29,0.4531034529209137,0.33448275923728943,0.5006896257400513,0.16620686650276184,reliable_noncritical
3W,17,30,0.5206896066665649,0.48379307985305786,0.6044827699661255,0.12068969011306763,reliable_noncritical
3W,17,31,0.456551730632782,0.3303448259830475,0.49586206674575806,0.16551724076271057,reliable_noncritical
3W,17,32,0.4593103528022766,0.3220689594745636,0.5006896257400513,0.17862066626548767,reliable_noncritical
3W,18,0,0.2848275899887085,0.2572413682937622,0.31172412633895874,0.05448275804519653,reliable_noncritical
3W,18,1,0.36000001430511475,0.32655173540115356,0.36827585101127625,0.04172411561012268,reliable_noncritical
3W,18,2,0.39862069487571716,0.36965516209602356,0.4206896424293518,0.05103448033332825,reliable_noncritical
3W,18,3,0.4317241311073303,0.40344828367233276,0.4689655303955078,0.06551724672317505,reliable_noncritical
3W,18,4,0.43586206436157227,0.41413795948028564,0.4713793098926544,0.057241350412368774,reliable_noncritical
3W,18,5,0.4420689642429352,0.41758620738983154,0.4748275876045227,0.05724138021469116,reliable_noncritical
3W,18,6,0.4468965530395508,0.42724138498306274,0.4817241430282593,0.05448275804519653,reliable_noncritical
3W,18,7,0.4434482753276825,0.41896551847457886,0.47620689868927,0.05724138021469116,reliable_noncritical
3W,18,8,0.4448275864124298,0.4206896424293518,0.47758620977401733,0.05689656734466553,reliable_noncritical
3W,18,9,0.4613793194293976,0.4424138069152832,0.4941379427909851,0.051724135875701904,reliable_noncritical
3W,18,10,0.4531034529209137,0.43551725149154663,0.4882758557796478,0.052758604288101196,reliable_noncritical
3W,18,11,0.4496551752090454,0.43103447556495667,0.4844827651977539,0.05344828963279724,reliable_noncritical
3W,18,12,0.46000000834465027,0.4410344958305359,0.4927586317062378,0.051724135875701904,reliable_noncritical
3W,18,13,0.45517241954803467,0.4386206865310669,0.49103447794914246,0.05241379141807556,reliable_noncritical
3W,18,14,0.45379310846328735,0.43551725149154663,0.48862069845199585,0.05310344696044922,reliable_noncritical
3W,18,15,0.4593103528022766,0.4399999976158142,0.49241378903388977,0.05241379141807556,reliable_noncritical
3W,18,16,0.4793103337287903,0.45724138617515564,0.5089654922485352,0.05172410607337952,reliable_noncritical
3W,18,17,0.46965518593788147,0.44896551966667175,0.499655157327652,0.050689637660980225,reliable_noncritical
3W,18,18,0.45862069725990295,0.43827587366104126,0.4913793206214905,0.05310344696044922,reliable_noncritical
3W,18,19,0.4744827449321747,0.4531034529209137,0.5037930607795715,0.05068960785865784,reliable_noncritical
3W,18,20,0.46482759714126587,0.4448275864124298,0.4955172538757324,0.05068966746330261,reliable_noncritical
3W,18,21,0.4662069082260132,0.4462068974971771,0.49689656496047974,0.05068966746330261,reliable_noncritical
3W,18,22,0.47172415256500244,0.45034483075141907,0.5010344386100769,0.05068960785865784,reliable_noncritical
3W,18,23,0.4855172336101532,0.4627586305141449,0.5131034255027771,0.0503447949886322,reliable_noncritical
3W,18,24,0.48275861144065857,0.46000000834465027,0.5106896162033081,0.05068960785865784,reliable_noncritical
3W,18,25,0.45724138617515564,0.43689656257629395,0.49000000953674316,0.05310344696044922,reliable_noncritical
3W,18,26,0.47310346364974976,0.4517241418361664,0.5024137496948242,0.05068960785865784,reliable_noncritical
3W,18,27,0.475862056016922,0.45482760667800903,0.5065516829490662,0.05172407627105713,reliable_noncritical
3W,18,28,0.4772413671016693,0.4558620750904083,0.5062068700790405,0.0503447949886322,reliable_noncritical
3W,18,29,0.48758620023727417,0.4662069082260132,0.51482754945755,0.048620641231536865,reliable_noncritical
3W,18,30,0.48482757806777954,0.4613793194293976,0.512413740158081,0.05103442072868347,reliable_noncritical
3W,18,31,0.4675862193107605,0.44758620858192444,0.49827587604522705,0.05068966746330261,reliable_noncritical
3W,18,32,0.4820689558982849,0.45862069725990295,0.5079309940338135,0.04931029677391052,reliable_noncritical
3W,19,0,0.3655172288417816,0.33862069249153137,0.37448275089263916,0.03586205840110779,reliable_noncritical
3W,19,1,0.36482757329940796,0.362758606672287,0.4041379392147064,0.041379332542419434,reliable_noncritical
3W,19,2,0.3675861954689026,0.362758606672287,0.40586209297180176,0.04310348629951477,reliable_noncritical
3W,19,3,0.36965516209602356,0.36482757329940796,0.411379337310791,0.04655176401138306,reliable_noncritical
3W,19,4,0.37172412872314453,0.37068963050842285,0.4206896722316742,0.05000004172325134,reliable_noncritical
3W,19,5,0.3737930953502655,0.37206894159317017,0.42275863885879517,0.050689697265625,reliable_noncritical
3W,19,6,0.37793102860450745,0.3737930953502655,0.45620691776275635,0.08241382241249084,reliable_noncritical
3W,19,7,0.3772413730621338,0.3748275637626648,0.4268965423107147,0.05206897854804993,reliable_noncritical
3W,19,8,0.38413792848587036,0.37931033968925476,0.41758620738983154,0.03827586770057678,reliable_noncritical
3W,19,9,0.38275861740112305,0.37793102860450745,0.5006896257400513,0.12275859713554382,reliable_noncritical
3W,19,10,0.384827584028244,0.37931033968925476,0.4534482955932617,0.07413795590400696,reliable_noncritical
3W,19,11,0.386896550655365,0.3806896507740021,0.456551730632782,0.07586207985877991,reliable_noncritical
3W,19,12,0.39103448390960693,0.3834482729434967,0.4444827437400818,0.06103447079658508,reliable_noncritical
3W,19,13,0.39241379499435425,0.38620689511299133,0.5055172443389893,0.11931034922599792,reliable_noncritical
3W,19,14,0.3799999952316284,0.37655171751976013,0.42931032180786133,0.052758604288101196,reliable_noncritical
3W,19,15,0.39241379499435425,0.38620689511299133,0.4424138069152832,0.05620691180229187,reliable_noncritical
3W,19,16,0.39724138379096985,0.38758620619773865,0.46689656376838684,0.0793103575706482,reliable_noncritical
3W,19,17,0.39724138379096985,0.38896551728248596,0.49689653515815735,0.10793101787567139,reliable_noncritical
3W,19,18,0.3896551728248596,0.384827584028244,0.4613793194293976,0.07655173540115356,reliable_noncritical
3W,19,19,0.41034483909606934,0.4037930965423584,0.4579310417175293,0.0541379451751709,reliable_noncritical
3W,19,20,0.40689656138420105,0.39586207270622253,0.499655157327652,0.10379308462142944,reliable_noncritical
3W,19,21,0.41379308700561523,0.4013793170452118,0.4665517210960388,0.06517240405082703,reliable_noncritical
3W,19,22,0.40206897258758545,0.3968965411186218,0.4506896436214447,0.053793102502822876,reliable_noncritical
3W,19,23,0.40068966150283813,0.3917241394519806,0.4624137878417969,0.07068964838981628,reliable_noncritical
3W,19,24,0.3951724171638489,0.3896551728248596,0.42241376638412476,0.03275859355926514,reliable_noncritical
3W,19,25,0.40068966150283813,0.3934482932090759,0.4493103325366974,0.05586203932762146,reliable_noncritical
3W,19,26,0.4000000059604645,0.3968965411186218,0.44999998807907104,0.05310344696044922,reliable_noncritical
3W,19,27,0.3993103504180908,0.3944827616214752,0.4662069082260132,0.07172414660453796,reliable_noncritical
3W,19,28,0.4062069058418274,0.3979310393333435,0.42620688676834106,0.02827584743499756,reliable_noncritical
3W,19,29,0.4048275947570801,0.3993103504180908,0.4268965423107147,0.0275861918926239,reliable_noncritical
3W,19,30,0.408965528011322,0.40310347080230713,0.456551730632782,0.053448259830474854,reliable_noncritical
3W,19,31,0.4193103313446045,0.4096551835536957,0.4941379129886627,0.08448272943496704,reliable_noncritical
3W,19,32,0.4075862169265747,0.40068966150283813,0.45482757687568665,0.05413791537284851,reliable_noncritical
3W,20,0,0.3834482729434967,0.35758620500564575,0.411034494638443,0.05344828963279724,reliable_noncritical
3W,20,1,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,2,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,3,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,4,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,5,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,6,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,7,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,8,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,9,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,10,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,11,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,12,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,13,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,14,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,15,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,16,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,17,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,18,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,19,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,20,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,21,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,22,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,23,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,24,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,25,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,26,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,27,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,28,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,29,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,30,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,31,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,20,32,0.11310344934463501,0.11310344934463501,0.11310344934463501,0.0,reliable_noncritical
3W,21,0,0.9972413778305054,0.9972413778305054,0.9972413778305054,0.0,reliable_critical
3W,21,1,0.9744827747344971,0.9710344672203064,0.9862068891525269,0.015172421932220459,reliable_critical
3W,21,2,0.9682758450508118,0.9644827246665955,0.982758641242981,0.018275916576385498,reliable_critical
3W,21,3,0.9262069463729858,0.8989655375480652,0.9365517497062683,0.037586212158203125,reliable_critical
3W,21,4,0.8068965673446655,0.7872413992881775,0.8465517163276672,0.059310317039489746,reliable_critical
3W,21,5,0.7310344576835632,0.7241379022598267,0.7748275995254517,0.050689697265625,reliable_critical
3W,21,6,0.6882758736610413,0.6717241406440735,0.7275861501693726,0.05586200952529907,ambiguous
3W,21,7,0.7117241621017456,0.7020689845085144,0.7648276090621948,0.06275862455368042,reliable_critical
3W,21,8,0.7234482765197754,0.7144827842712402,0.769655168056488,0.0551723837852478,reliable_critical
3W,21,9,0.72620689868927,0.7213793396949768,0.7772413492202759,0.05586200952529907,reliable_critical
3W,21,10,0.6862069368362427,0.6703448295593262,0.7224137783050537,0.05206894874572754,ambiguous
3W,21,11,0.5758620500564575,0.5613793134689331,0.6010345220565796,0.039655208587646484,reliable_noncritical
3W,21,12,0.4868965446949005,0.4362068772315979,0.5162068605422974,0.07999998331069946,reliable_noncritical
3W,21,13,0.5165517330169678,0.48862069845199585,0.5462068915367126,0.0575861930847168,reliable_noncritical
3W,21,14,0.5979310274124146,0.5731034278869629,0.6272413730621338,0.0541379451751709,reliable_noncritical
3W,21,15,0.6958620548248291,0.685172438621521,0.7403448224067688,0.0551723837852478,ambiguous
3W,21,16,0.7717241048812866,0.7513793110847473,0.8137931227684021,0.062413811683654785,reliable_critical
3W,21,17,0.7234482765197754,0.7182759046554565,0.776206910610199,0.05793100595474243,reliable_critical
3W,21,18,0.6662068963050842,0.6572413444519043,0.7006896734237671,0.04344832897186279,ambiguous
3W,21,19,0.6289654970169067,0.5937931537628174,0.6599999666213989,0.06620681285858154,reliable_noncritical
3W,21,20,0.5855172872543335,0.5693103671073914,0.6182758212089539,0.0489654541015625,reliable_noncritical
3W,21,21,0.6675862073898315,0.658965528011322,0.70241379737854,0.04344826936721802,ambiguous
3W,21,22,0.7875862121582031,0.7731034755706787,0.8289655447006226,0.05586206912994385,reliable_critical
3W,21,23,0.8551723957061768,0.8182758688926697,0.8886206746101379,0.07034480571746826,reliable_critical
3W,21,24,0.8779309988021851,0.8441379070281982,0.910689651966095,0.06655174493789673,reliable_critical
3W,21,25,0.886206865310669,0.8779309988021851,0.9203448295593262,0.04241383075714111,reliable_critical
3W,21,26,0.8758620619773865,0.841724157333374,0.908275842666626,0.06655168533325195,reliable_critical
3W,21,27,0.9200000166893005,0.8951724171638489,0.9313793182373047,0.03620690107345581,reliable_critical
3W,21,28,0.935172438621521,0.9251724481582642,0.9431034326553345,0.017930984497070312,reliable_critical
3W,21,29,0.9420689940452576,0.9396551847457886,0.9627586007118225,0.023103415966033936,reliable_critical
3W,21,30,0.9406896829605103,0.9379310607910156,0.9599999785423279,0.022068917751312256,reliable_critical
3W,21,31,0.9393103718757629,0.9372414350509644,0.9593102931976318,0.02206885814666748,reliable_critical
3W,21,32,0.9441379308700562,0.9410344958305359,0.9620689153671265,0.021034419536590576,reliable_critical
TEP,0,0,0.7781341075897217,0.7607871294021606,0.7905247807502747,0.029737651348114014,reliable_critical
TEP,0,1,0.5209912061691284,0.49416911602020264,0.5451894998550415,0.05102038383483887,reliable_noncritical
TEP,0,2,0.4137026071548462,0.3705539107322693,0.43542274832725525,0.06486883759498596,reliable_noncritical
TEP,0,3,0.2772594690322876,0.2237609326839447,0.34212827682495117,0.11836734414100647,reliable_noncritical
TEP,0,4,0.3749271035194397,0.32507288455963135,0.42390671372413635,0.098833829164505,reliable_noncritical
TEP,0,5,0.11574344336986542,0.0609329417347908,0.19402331113815308,0.13309037685394287,reliable_noncritical
TEP,0,6,0.3099125325679779,0.24839651584625244,0.3811953365802765,0.13279882073402405,reliable_noncritical
TEP,0,7,0.4851312041282654,0.4309037923812866,0.5282799005508423,0.09737610816955566,reliable_noncritical
TEP,0,8,0.30291545391082764,0.26967930793762207,0.34067055583000183,0.07099124789237976,reliable_noncritical
TEP,0,9,0.08017492294311523,0.03002915531396866,0.15699708461761475,0.12696793675422668,reliable_noncritical
TEP,0,10,0.596792995929718,0.5607872009277344,0.6255102157592773,0.06472301483154297,reliable_noncritical
TEP,0,11,0.5667638778686523,0.5392128229141235,0.5954810380935669,0.05626821517944336,reliable_noncritical
TEP,0,12,0.18192419409751892,0.11180758476257324,0.25364431738853455,0.1418367326259613,reliable_noncritical
TEP,0,13,0.45102041959762573,0.33965015411376953,0.5120991468429565,0.172448992729187,reliable_noncritical
TEP,0,14,0.19358600676059723,0.07332361489534378,0.26618075370788574,0.19285714626312256,reliable_noncritical
TEP,0,15,0.3265306055545807,0.2583090364933014,0.3717201352119446,0.11341109871864319,reliable_noncritical
TEP,0,16,0.18571428954601288,0.10466472059488297,0.24912536144256592,0.14446064829826355,reliable_noncritical
TEP,0,17,0.3542274236679077,0.3002915382385254,0.4055393636226654,0.10524782538414001,reliable_noncritical
TEP,0,18,0.051311954855918884,0.013994169421494007,0.08775509893894196,0.07376092672348022,reliable_noncritical
TEP,0,19,0.4230320453643799,0.37361517548561096,0.47405245900154114,0.10043728351593018,reliable_noncritical
TEP,0,20,0.33790087699890137,0.2677842378616333,0.38513118028640747,0.11734694242477417,reliable_noncritical
TEP,0,21,0.5612244606018066,0.5061224699020386,0.5970845222473145,0.09096205234527588,reliable_noncritical
TEP,0,22,0.5431486964225769,0.5030611753463745,0.5798833966255188,0.07682222127914429,reliable_noncritical
TEP,0,23,0.30524781346321106,0.24198251962661743,0.37011659145355225,0.12813407182693481,reliable_noncritical
TEP,0,24,0.5166180729866028,0.4610787332057953,0.5437317490577698,0.08265301585197449,reliable_noncritical
TEP,0,25,0.46909621357917786,0.4319241940975189,0.5055393576622009,0.073615163564682,reliable_noncritical
TEP,0,26,0.4379009008407593,0.39562681317329407,0.4849854111671448,0.08935859799385071,reliable_noncritical
TEP,0,27,0.4306122660636902,0.3771136999130249,0.4758017361164093,0.0986880362033844,reliable_noncritical
TEP,0,28,0.552769660949707,0.518367350101471,0.5811952948570251,0.0628279447555542,reliable_noncritical
TEP,0,29,0.46297377347946167,0.4304664731025696,0.4944606423377991,0.06399416923522949,reliable_noncritical
TEP,0,30,0.5454810261726379,0.5077259540557861,0.5657434463500977,0.05801749229431152,reliable_noncritical
TEP,0,31,0.5804664492607117,0.5602040886878967,0.6017492413520813,0.04154515266418457,reliable_noncritical
TEP,0,32,0.3521865904331207,0.29139941930770874,0.4166180491447449,0.12521862983703613,reliable_noncritical
TEP,1,0,0.5711370706558228,0.5427113771438599,0.6043731570243835,0.06166177988052368,reliable_noncritical
TEP,1,1,0.42915451526641846,0.3940233290195465,0.4841107726097107,0.09008744359016418,reliable_noncritical
TEP,1,2,0.6379008293151855,0.5972303152084351,0.6731778383255005,0.07594752311706543,reliable_noncritical
TEP,1,3,0.1271136999130249,0.06632652878761292,0.1797376126050949,0.113411083817482,reliable_noncritical
TEP,1,4,0.5067055225372314,0.4462099075317383,0.6036443114280701,0.1574344038963318,reliable_noncritical
TEP,1,5,0.372011661529541,0.3183673620223999,0.43338191509246826,0.11501455307006836,reliable_noncritical
TEP,1,6,0.2469387650489807,0.19373176991939545,0.2848396599292755,0.09110789000988007,reliable_noncritical
TEP,1,7,0.3320699632167816,0.2613702714443207,0.40204083919525146,0.1406705677509308,reliable_noncritical
TEP,1,8,0.25685131549835205,0.15058308839797974,0.33046647906303406,0.17988339066505432,reliable_noncritical
TEP,1,9,0.2026239037513733,0.13104955852031708,0.3150145709514618,0.18396501243114471,reliable_noncritical
TEP,1,10,0.3930029273033142,0.27696794271469116,0.4537900686264038,0.17682212591171265,reliable_noncritical
TEP,1,11,0.3443148732185364,0.254373162984848,0.4000000059604645,0.14562684297561646,reliable_noncritical
TEP,1,12,0.18046647310256958,0.13833819329738617,0.24548104405403137,0.1071428507566452,reliable_noncritical
TEP,1,13,0.22303207218647003,0.17798833549022675,0.2586005926132202,0.08061225712299347,reliable_noncritical
TEP,1,14,0.34606415033340454,0.2645772695541382,0.4172011613845825,0.15262389183044434,reliable_noncritical
TEP,1,15,0.34518951177597046,0.2666180729866028,0.439212828874588,0.17259475588798523,reliable_noncritical
TEP,1,16,0.6020407676696777,0.5516034960746765,0.6540816426277161,0.10247814655303955,reliable_noncritical
TEP,1,17,0.430320680141449,0.3435859978199005,0.5169095993041992,0.1733236014842987,reliable_noncritical
TEP,1,18,0.18192419409751892,0.09096209704875946,0.2771137058734894,0.18615160882472992,reliable_noncritical
TEP,1,19,0.08454810082912445,0.05918367579579353,0.14839650690555573,0.08921283483505249,reliable_noncritical
TEP,1,20,0.18746355175971985,0.11690962314605713,0.23163264989852905,0.11472302675247192,reliable_noncritical
TEP,1,21,0.5588921308517456,0.4924198389053345,0.6173469424247742,0.1249271035194397,reliable_noncritical
TEP,1,22,0.13498541712760925,0.07755102217197418,0.20422741770744324,0.12667639553546906,reliable_noncritical
TEP,1,23,0.203790083527565,0.1521865874528885,0.2615160346031189,0.10932944715023041,reliable_noncritical
TEP,1,24,0.25481051206588745,0.21341107785701752,0.346355676651001,0.13294459879398346,reliable_noncritical
TEP,1,25,0.32915452122688293,0.24927113950252533,0.3905247747898102,0.14125363528728485,reliable_noncritical
TEP,1,26,0.3521865904331207,0.30597665905952454,0.4033527970314026,0.09737613797187805,reliable_noncritical
TEP,1,27,0.2279883325099945,0.1784256547689438,0.2645772397518158,0.08615158498287201,reliable_noncritical
TEP,1,28,0.20437318086624146,0.1492711305618286,0.2804664671421051,0.1311953365802765,reliable_noncritical
TEP,1,29,0.11690962314605713,0.06705539673566818,0.18833819031715393,0.12128279358148575,reliable_noncritical
TEP,1,30,0.2364431470632553,0.1355685144662857,0.30102041363716125,0.16545189917087555,reliable_noncritical
TEP,1,31,0.23877550661563873,0.15874634683132172,0.31253641843795776,0.15379007160663605,reliable_noncritical
TEP,1,32,0.07113702595233917,0.04373177886009216,0.16822156310081482,0.12448978424072266,reliable_noncritical
TEP,2,0,0.8728863000869751,0.8368804454803467,0.9007288813591003,0.06384843587875366,reliable_critical
TEP,2,1,0.7973760962486267,0.7718659043312073,0.8304664492607117,0.058600544929504395,reliable_critical
TEP,2,2,0.6801749467849731,0.6365889310836792,0.7005831003189087,0.06399416923522949,ambiguous
TEP,2,3,0.5498542189598083,0.4934402406215668,0.5887755155563354,0.09533527493476868,reliable_noncritical
TEP,2,4,0.5037900805473328,0.4473761022090912,0.5507288575172424,0.10335275530815125,reliable_noncritical
TEP,2,5,0.09067055583000183,0.042274054139852524,0.1450437307357788,0.10276967287063599,reliable_noncritical
TEP,2,6,0.0892128273844719,0.03790087625384331,0.14897958934307098,0.11107870936393738,reliable_noncritical
TEP,2,7,0.8160349726676941,0.7776967883110046,0.9016035199165344,0.12390673160552979,reliable_critical
TEP,2,8,0.21282798051834106,0.16399416327476501,0.26924198865890503,0.10524782538414001,reliable_noncritical
TEP,2,9,0.2058309018611908,0.12667638063430786,0.2890670597553253,0.16239067912101746,reliable_noncritical
TEP,2,10,0.07725947350263596,0.03731778264045715,0.13090379536151886,0.0935860127210617,reliable_noncritical
TEP,2,11,0.08862973749637604,0.028717201203107834,0.12521865963935852,0.09650145471096039,reliable_noncritical
