well_id,instance,class,start_timestamp,sequence_length,label_phase_order
WELL-00002,WELL-00002_20170807180000,0,2017-08-07T18:00:00.000000000,21560,unlabeled>normal
WELL-00002,WELL-00002_20170807230000,0,2017-08-07T23:00:00.000000000,21506,unlabeled>normal
WELL-00002,WELL-00002_20170808040000,0,2017-08-08T04:00:00.000000000,21560,unlabeled>normal
WELL-00002,WELL-00002_20170808090000,0,2017-08-08T09:00:00.000000000,21452,unlabeled>normal
WELL-00002,WELL-00002_20170808140000,0,2017-08-08T14:00:00.000000000,21574,unlabeled>normal
WELL-00002,WELL-00002_20170808190026,0,2017-08-08T19:00:26.000000000,21575,unlabeled>normal
WELL-00002,WELL-00002_20170809000000,0,2017-08-09T00:00:00.000000000,21547,unlabeled>normal
WELL-00002,WELL-00002_20170809050000,0,2017-08-09T05:00:00.000000000,21533,unlabeled>normal
WELL-00002,WELL-00002_20170809100000,0,2017-08-09T10:00:00.000000000,21533,unlabeled>normal
WELL-00002,WELL-00002_20170809150026,0,2017-08-09T15:00:26.000000000,21575,unlabeled>normal
WELL-00002,WELL-00002_20170809200000,0,2017-08-09T20:00:00.000000000,21493,unlabeled>normal
WELL-00002,WELL-00002_20170810010026,0,2017-08-10T01:00:26.000000000,21548,unlabeled>normal
WELL-00002,WELL-00002_20170810060000,0,2017-08-10T06:00:00.000000000,21533,unlabeled>normal
WELL-00002,WELL-00002_20170810110000,0,2017-08-10T11:00:00.000000000,20900,unlabeled>normal
WELL-00002,WELL-00002_20170810160000,0,2017-08-10T16:00:00.000000000,21547,unlabeled>normal
WELL-00002,WELL-00002_20170810210000,0,2017-08-10T21:00:00.000000000,21412,unlabeled>normal
WELL-00002,WELL-00002_20170811020000,0,2017-08-11T02:00:00.000000000,21520,unlabeled>normal
WELL-00002,WELL-00002_20170811070000,0,2017-08-11T07:00:00.000000000,21466,unlabeled>normal
WELL-00002,WELL-00002_20170811120000,0,2017-08-11T12:00:00.000000000,21075,unlabeled>normal
WELL-00002,WELL-00002_20170811170000,0,2017-08-11T17:00:00.000000000,21547,unlabeled>normal
WELL-00002,WELL-00002_20170811220000,0,2017-08-11T22:00:00.000000000,21506,unlabeled>normal
WELL-00002,WELL-00002_20170812030000,0,2017-08-12T03:00:00.000000000,21560,unlabeled>normal
WELL-00002,WELL-00002_20170812080000,0,2017-08-12T08:00:00.000000000,21520,unlabeled>normal
WELL-00002,WELL-00002_20170812130000,0,2017-08-12T13:00:00.000000000,21142,unlabeled>normal
WELL-00002,WELL-00002_20170812180000,0,2017-08-12T18:00:00.000000000,21439,unlabeled>normal
WELL-00002,WELL-00002_20170812230000,0,2017-08-12T23:00:00.000000000,21506,unlabeled>normal
WELL-00002,WELL-00002_20170813040000,0,2017-08-13T04:00:00.000000000,21560,unlabeled>normal
WELL-00002,WELL-00002_20170813090000,0,2017-08-13T09:00:00.000000000,21520,unlabeled>normal
WELL-00002,WELL-00002_20170813140000,0,2017-08-13T14:00:00.000000000,21528,unlabeled>normal
WELL-00003,WELL-00003_20170514000000,0,2017-05-14T00:00:00.000000000,21532,unlabeled>normal
WELL-00003,WELL-00003_20170514050000,0,2017-05-14T05:00:00.000000000,21166,unlabeled>normal
WELL-00003,WELL-00003_20170514100000,0,2017-05-14T10:00:00.000000000,21239,unlabeled>normal
WELL-00003,WELL-00003_20170514150000,0,2017-05-14T15:00:00.000000000,21227,unlabeled>normal
WELL-00003,WELL-00003_20170807090000,0,2017-08-07T09:00:00.000000000,21575,unlabeled>normal
WELL-00003,WELL-00003_20170812010116,0,2017-08-12T01:01:16.000000000,21186,unlabeled>normal
WELL-00003,WELL-00003_20170812060038,0,2017-08-12T06:00:38.000000000,21311,unlabeled>normal
WELL-00003,WELL-00003_20170812110000,0,2017-08-12T11:00:00.000000000,21484,unlabeled>normal
WELL-00003,WELL-00003_20170812160025,0,2017-08-12T16:00:25.000000000,21458,unlabeled>normal
WELL-00003,WELL-00003_20170812210116,0,2017-08-12T21:01:16.000000000,21349,unlabeled>normal
WELL-00003,WELL-00003_20170813020000,0,2017-08-13T02:00:00.000000000,21356,unlabeled>normal
WELL-00003,WELL-00003_20170813070105,0,2017-08-13T07:01:05.000000000,21448,unlabeled>normal
WELL-00003,WELL-00003_20170813120131,0,2017-08-13T12:01:31.000000000,21396,unlabeled>normal
WELL-00003,WELL-00003_20170813170118,0,2017-08-13T17:01:18.000000000,21444,unlabeled>normal
WELL-00003,WELL-00003_20170820220053,0,2017-08-20T22:00:53.000000000,21548,unlabeled>normal
WELL-00003,WELL-00003_20170821030114,0,2017-08-21T03:01:14.000000000,21527,unlabeled>normal
WELL-00003,WELL-00003_20170821080300,0,2017-08-21T08:03:00.000000000,21421,unlabeled>normal
WELL-00003,WELL-00003_20170821130207,0,2017-08-21T13:02:07.000000000,21474,unlabeled>normal
WELL-00003,WELL-00003_20170914100000,0,2017-09-14T10:00:00.000000000,21510,unlabeled>normal
WELL-00003,WELL-00003_20170914150000,0,2017-09-14T15:00:00.000000000,21484,unlabeled>normal
WELL-00003,WELL-00003_20170914200000,0,2017-09-14T20:00:00.000000000,21536,unlabeled>normal
WELL-00003,WELL-00003_20170915010000,0,2017-09-15T01:00:00.000000000,21484,unlabeled>normal
WELL-00003,WELL-00003_20170915060000,0,2017-09-15T06:00:00.000000000,21458,unlabeled>normal
WELL-00003,WELL-00003_20170915110000,0,2017-09-15T11:00:00.000000000,21432,unlabeled>normal
WELL-00003,WELL-00003_20170915160000,0,2017-09-15T16:00:00.000000000,21549,unlabeled>normal
WELL-00003,WELL-00003_20170915210000,0,2017-09-15T21:00:00.000000000,21549,unlabeled>normal
WELL-00004,WELL-00004_20140806210033,0,2014-08-06T21:00:33.000000000,10768,unlabeled>normal
WELL-00004,WELL-00004_20140806230129,0,2014-08-06T23:01:29.000000000,10712,unlabeled>normal
WELL-00004,WELL-00004_20140807010107,0,2014-08-07T01:01:07.000000000,10734,unlabeled>normal
WELL-00004,WELL-00004_20140807030137,0,2014-08-07T03:01:37.000000000,10704,unlabeled>normal
WELL-00004,WELL-00004_20140807050141,0,2014-08-07T05:01:41.000000000,10700,unlabeled>normal
WELL-00004,WELL-00004_20140807070055,0,2014-08-07T07:00:55.000000000,10746,unlabeled>normal
WELL-00004,WELL-00004_20140807090112,0,2014-08-07T09:01:12.000000000,10729,unlabeled>normal
WELL-00004,WELL-00004_20140807110112,0,2014-08-07T11:01:12.000000000,10729,unlabeled>normal
WELL-00004,WELL-00004_20140807130038,0,2014-08-07T13:00:38.000000000,10763,unlabeled>normal
WELL-00004,WELL-00004_20140807150311,0,2014-08-07T15:03:11.000000000,10610,unlabeled>normal
WELL-00004,WELL-00004_20140807170050,0,2014-08-07T17:00:50.000000000,10751,unlabeled>normal
WELL-00004,WELL-00004_20140807190042,0,2014-08-07T19:00:42.000000000,10759,unlabeled>normal
WELL-00005,WELL-00005_20170331050014,0,2017-03-31T05:00:14.000000000,21514,unlabeled>normal
WELL-00005,WELL-00005_20170331100000,0,2017-03-31T10:00:00.000000000,21455,unlabeled>normal
WELL-00005,WELL-00005_20170331150000,0,2017-03-31T15:00:00.000000000,21513,unlabeled>normal
WELL-00005,WELL-00005_20170331200112,0,2017-03-31T20:01:12.000000000,21529,unlabeled>normal
WELL-00005,WELL-00005_20170401010000,0,2017-04-01T01:00:00.000000000,21499,unlabeled>normal
WELL-00005,WELL-00005_20170401060000,0,2017-04-01T06:00:00.000000000,21542,unlabeled>normal
WELL-00005,WELL-00005_20170401110141,0,2017-04-01T11:01:41.000000000,21470,unlabeled>normal
WELL-00005,WELL-00005_20170401160000,0,2017-04-01T16:00:00.000000000,21557,unlabeled>normal
WELL-00005,WELL-00005_20170401210156,0,2017-04-01T21:01:56.000000000,21455,unlabeled>normal
WELL-00005,WELL-00005_20170402020029,0,2017-04-02T02:00:29.000000000,21470,unlabeled>normal
WELL-00005,WELL-00005_20170402070043,0,2017-04-02T07:00:43.000000000,21499,unlabeled>normal
WELL-00005,WELL-00005_20170402120029,0,2017-04-02T12:00:29.000000000,21426,unlabeled>normal
WELL-00005,WELL-00005_20170402170043,0,2017-04-02T17:00:43.000000000,21470,unlabeled>normal
WELL-00005,WELL-00005_20170402220127,0,2017-04-02T22:01:27.000000000,21441,unlabeled>normal
WELL-00005,WELL-00005_20170403030000,0,2017-04-03T03:00:00.000000000,21484,unlabeled>normal
WELL-00005,WELL-00005_20170403080000,0,2017-04-03T08:00:00.000000000,21528,unlabeled>normal
WELL-00005,WELL-00005_20170403130000,0,2017-04-03T13:00:00.000000000,21513,unlabeled>normal
WELL-00005,WELL-00005_20170403180000,0,2017-04-03T18:00:00.000000000,21484,unlabeled>normal
WELL-00005,WELL-00005_20170403230043,0,2017-04-03T23:00:43.000000000,21558,unlabeled>normal
WELL-00005,WELL-00005_20170516040046,0,2017-05-16T04:00:46.000000000,14269,unlabeled>normal
WELL-00005,WELL-00005_20170516070038,0,2017-05-16T07:00:38.000000000,14363,unlabeled>normal
WELL-00005,WELL-00005_20170516100000,0,2017-05-16T10:00:00.000000000,14284,unlabeled>normal
WELL-00005,WELL-00005_20170516130007,0,2017-05-16T13:00:07.000000000,14300,unlabeled>normal
WELL-00005,WELL-00005_20170516160000,0,2017-05-16T16:00:00.000000000,14330,unlabeled>normal
WELL-00005,WELL-00005_20170516190038,0,2017-05-16T19:00:38.000000000,14300,unlabeled>normal
WELL-00005,WELL-00005_20170516220000,0,2017-05-16T22:00:00.000000000,14354,unlabeled>normal
WELL-00005,WELL-00005_20170812100000,0,2017-08-12T10:00:00.000000000,14133,unlabeled>normal
WELL-00005,WELL-00005_20170812130000,0,2017-08-12T13:00:00.000000000,14079,unlabeled>normal
WELL-00005,WELL-00005_20170812160000,0,2017-08-12T16:00:00.000000000,13964,unlabeled>normal
WELL-00005,WELL-00005_20170812190000,0,2017-08-12T19:00:00.000000000,14133,unlabeled>normal
WELL-00005,WELL-00005_20170812220000,0,2017-08-12T22:00:00.000000000,14365,unlabeled>normal
WELL-00005,WELL-00005_20170813010000,0,2017-08-13T01:00:00.000000000,14178,unlabeled>normal
WELL-00005,WELL-00005_20170813040000,0,2017-08-13T04:00:00.000000000,14124,unlabeled>normal
WELL-00005,WELL-00005_20170813070000,0,2017-08-13T07:00:00.000000000,14374,unlabeled>normal
WELL-00005,WELL-00005_20170813100000,0,2017-08-13T10:00:00.000000000,14258,unlabeled>normal
WELL-00005,WELL-00005_20170813130000,0,2017-08-13T13:00:00.000000000,14347,unlabeled>normal
WELL-00005,WELL-00005_20170813160000,0,2017-08-13T16:00:00.000000000,14293,unlabeled>normal
WELL-00005,WELL-00005_20170813190000,0,2017-08-13T19:00:00.000000000,14293,unlabeled>normal
WELL-00005,WELL-00005_20170813220000,0,2017-08-13T22:00:00.000000000,14356,unlabeled>normal
WELL-00005,WELL-00005_20170814010000,0,2017-08-14T01:00:00.000000000,14195,unlabeled>normal
WELL-00005,WELL-00005_20170814040000,0,2017-08-14T04:00:00.000000000,14285,unlabeled>normal
WELL-00005,WELL-00005_20170814070000,0,2017-08-14T07:00:00.000000000,14320,unlabeled>normal
WELL-00005,WELL-00005_20170814100000,0,2017-08-14T10:00:00.000000000,13946,unlabeled>normal
WELL-00005,WELL-00005_20170814130000,0,2017-08-14T13:00:00.000000000,14374,unlabeled>normal
WELL-00005,WELL-00005_20170814160000,0,2017-08-14T16:00:00.000000000,14062,unlabeled>normal
WELL-00005,WELL-00005_20170814190000,0,2017-08-14T19:00:00.000000000,14347,unlabeled>normal
WELL-00005,WELL-00005_20170814220000,0,2017-08-14T22:00:00.000000000,14017,unlabeled>normal
WELL-00005,WELL-00005_20170815040000,0,2017-08-15T04:00:00.000000000,14266,unlabeled>normal
WELL-00005,WELL-00005_20170815070000,0,2017-08-15T07:00:00.000000000,14231,unlabeled>normal
WELL-00005,WELL-00005_20170815100000,0,2017-08-15T10:00:00.000000000,14106,unlabeled>normal
WELL-00005,WELL-00005_20170815130000,0,2017-08-15T13:00:00.000000000,14267,unlabeled>normal
WELL-00005,WELL-00005_20170815160000,0,2017-08-15T16:00:00.000000000,14258,unlabeled>normal
WELL-00005,WELL-00005_20170815190000,0,2017-08-15T19:00:00.000000000,14302,unlabeled>normal
WELL-00005,WELL-00005_20170815220000,0,2017-08-15T22:00:00.000000000,14276,unlabeled>normal
WELL-00005,WELL-00005_20170816010000,0,2017-08-16T01:00:00.000000000,14249,unlabeled>normal
WELL-00005,WELL-00005_20170816040000,0,2017-08-16T04:00:00.000000000,14383,unlabeled>normal
WELL-00005,WELL-00005_20170816070000,0,2017-08-16T07:00:00.000000000,14311,unlabeled>normal
WELL-00005,WELL-00005_20170816100000,0,2017-08-16T10:00:00.000000000,14338,unlabeled>normal
WELL-00005,WELL-00005_20170816130000,0,2017-08-16T13:00:00.000000000,14097,unlabeled>normal
WELL-00005,WELL-00005_20170816160000,0,2017-08-16T16:00:00.000000000,14204,unlabeled>normal
WELL-00005,WELL-00005_20170816190000,0,2017-08-16T19:00:00.000000000,14347,unlabeled>normal
WELL-00005,WELL-00005_20170816220000,0,2017-08-16T22:00:00.000000000,14383,unlabeled>normal
WELL-00005,WELL-00005_20170817010000,0,2017-08-17T01:00:00.000000000,14347,unlabeled>normal
WELL-00005,WELL-00005_20170817040000,0,2017-08-17T04:00:00.000000000,14213,unlabeled>normal
WELL-00005,WELL-00005_20170817070000,0,2017-08-17T07:00:00.000000000,14374,unlabeled>normal
WELL-00005,WELL-00005_20170817100000,0,2017-08-17T10:00:00.000000000,14276,unlabeled>normal
WELL-00005,WELL-00005_20170817130000,0,2017-08-17T13:00:00.000000000,14293,unlabeled>normal
WELL-00005,WELL-00005_20170817160000,0,2017-08-17T16:00:00.000000000,14160,unlabeled>normal
WELL-00005,WELL-00005_20170817190000,0,2017-08-17T19:00:00.000000000,14249,unlabeled>normal
WELL-00005,WELL-00005_20170830050000,0,2017-08-30T05:00:00.000000000,14377,unlabeled>normal
WELL-00005,WELL-00005_20170830080000,0,2017-08-30T08:00:00.000000000,14282,unlabeled>normal
WELL-00005,WELL-00005_20170830110000,0,2017-08-30T11:00:00.000000000,14274,unlabeled>normal
WELL-00005,WELL-00005_20170830140000,0,2017-08-30T14:00:00.000000000,14377,unlabeled>normal
WELL-00005,WELL-00005_20170830170000,0,2017-08-30T17:00:00.000000000,14266,unlabeled>normal
WELL-00005,WELL-00005_20170830200000,0,2017-08-30T20:00:00.000000000,14306,unlabeled>normal
WELL-00005,WELL-00005_20170910020004,0,2017-09-10T02:00:04.000000000,10772,unlabeled>normal
WELL-00005,WELL-00005_20170910040000,0,2017-09-10T04:00:00.000000000,10732,unlabeled>normal
WELL-00005,WELL-00005_20170910060000,0,2017-09-10T06:00:00.000000000,10742,unlabeled>normal
WELL-00005,WELL-00005_20170910080000,0,2017-09-10T08:00:00.000000000,10708,unlabeled>normal
WELL-00005,WELL-00005_20170910100000,0,2017-09-10T10:00:00.000000000,10727,unlabeled>normal
WELL-00005,WELL-00005_20170910120000,0,2017-09-10T12:00:00.000000000,10668,unlabeled>normal
WELL-00006,WELL-00006_20170206210031,0,2017-02-06T21:00:31.000000000,21570,unlabeled>normal
WELL-00006,WELL-00006_20170207020135,0,2017-02-07T02:01:35.000000000,21506,unlabeled>normal
WELL-00006,WELL-00006_20170207070124,0,2017-02-07T07:01:24.000000000,21517,unlabeled>normal
WELL-00006,WELL-00006_20170207120228,0,2017-02-07T12:02:28.000000000,21453,unlabeled>normal
WELL-00006,WELL-00006_20170207170042,0,2017-02-07T17:00:42.000000000,21559,unlabeled>normal
WELL-00006,WELL-00006_20170207220207,0,2017-02-07T22:02:07.000000000,21474,unlabeled>normal
WELL-00006,WELL-00006_20170208030124,0,2017-02-08T03:01:24.000000000,21517,unlabeled>normal
WELL-00006,WELL-00006_20170208080053,0,2017-02-08T08:00:53.000000000,21548,unlabeled>normal
WELL-00006,WELL-00006_20170208130146,0,2017-02-08T13:01:46.000000000,21495,unlabeled>normal
WELL-00006,WELL-00006_20170208180207,0,2017-02-08T18:02:07.000000000,21474,unlabeled>normal
WELL-00006,WELL-00006_20170208230114,0,2017-02-08T23:01:14.000000000,21527,unlabeled>normal
WELL-00006,WELL-00006_20170209040042,0,2017-02-09T04:00:42.000000000,21559,unlabeled>normal
WELL-00006,WELL-00006_20170209090207,0,2017-02-09T09:02:07.000000000,21474,unlabeled>normal
WELL-00006,WELL-00006_20170209140146,0,2017-02-09T14:01:46.000000000,21495,unlabeled>normal
WELL-00006,WELL-00006_20170209190114,0,2017-02-09T19:01:14.000000000,21527,unlabeled>normal
WELL-00006,WELL-00006_20170210000135,0,2017-02-10T00:01:35.000000000,21506,unlabeled>normal
WELL-00006,WELL-00006_20170221230000,0,2017-02-21T23:00:00.000000000,21549,unlabeled>normal
WELL-00006,WELL-00006_20170222040000,0,2017-02-22T04:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170222090000,0,2017-02-22T09:00:00.000000000,21484,unlabeled>normal
WELL-00006,WELL-00006_20170222140000,0,2017-02-22T14:00:00.000000000,21562,unlabeled>normal
WELL-00006,WELL-00006_20170222190000,0,2017-02-22T19:00:00.000000000,21562,unlabeled>normal
WELL-00006,WELL-00006_20170223000000,0,2017-02-23T00:00:00.000000000,21523,unlabeled>normal
WELL-00006,WELL-00006_20170223050000,0,2017-02-23T05:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170223100000,0,2017-02-23T10:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170223150000,0,2017-02-23T15:00:00.000000000,21575,unlabeled>normal
WELL-00006,WELL-00006_20170223200000,0,2017-02-23T20:00:00.000000000,21497,unlabeled>normal
WELL-00006,WELL-00006_20170224010000,0,2017-02-24T01:00:00.000000000,21433,unlabeled>normal
WELL-00006,WELL-00006_20170224060000,0,2017-02-24T06:00:00.000000000,21471,unlabeled>normal
WELL-00006,WELL-00006_20170224110025,0,2017-02-24T11:00:25.000000000,21576,unlabeled>normal
WELL-00006,WELL-00006_20170224160000,0,2017-02-24T16:00:00.000000000,21562,unlabeled>normal
WELL-00006,WELL-00006_20170505200021,0,2017-05-05T20:00:21.000000000,21580,unlabeled>normal
WELL-00006,WELL-00006_20170506010103,0,2017-05-06T01:01:03.000000000,21538,unlabeled>normal
WELL-00006,WELL-00006_20170506060114,0,2017-05-06T06:01:14.000000000,21527,unlabeled>normal
WELL-00006,WELL-00006_20170506110042,0,2017-05-06T11:00:42.000000000,21559,unlabeled>normal
WELL-00006,WELL-00006_20170506160053,0,2017-05-06T16:00:53.000000000,21548,unlabeled>normal
WELL-00006,WELL-00006_20170506210103,0,2017-05-06T21:01:03.000000000,21538,unlabeled>normal
WELL-00006,WELL-00006_20170507020249,0,2017-05-07T02:02:49.000000000,21432,unlabeled>normal
WELL-00006,WELL-00006_20170507070124,0,2017-05-07T07:01:24.000000000,21517,unlabeled>normal
WELL-00006,WELL-00006_20170507120135,0,2017-05-07T12:01:35.000000000,21506,unlabeled>normal
WELL-00006,WELL-00006_20170507170103,0,2017-05-07T17:01:03.000000000,21538,unlabeled>normal
WELL-00006,WELL-00006_20170507220053,0,2017-05-07T22:00:53.000000000,21548,unlabeled>normal
WELL-00006,WELL-00006_20170508030021,0,2017-05-08T03:00:21.000000000,21580,unlabeled>normal
WELL-00006,WELL-00006_20170508080031,0,2017-05-08T08:00:31.000000000,21570,unlabeled>normal
WELL-00006,WELL-00006_20170508130053,0,2017-05-08T13:00:53.000000000,21548,unlabeled>normal
WELL-00006,WELL-00006_20170508180053,0,2017-05-08T18:00:53.000000000,21548,unlabeled>normal
WELL-00006,WELL-00006_20170508230053,0,2017-05-08T23:00:53.000000000,21548,unlabeled>normal
WELL-00006,WELL-00006_20170509040031,0,2017-05-09T04:00:31.000000000,21570,unlabeled>normal
WELL-00006,WELL-00006_20170509090135,0,2017-05-09T09:01:35.000000000,21506,unlabeled>normal
WELL-00006,WELL-00006_20170509140042,0,2017-05-09T14:00:42.000000000,21559,unlabeled>normal
WELL-00006,WELL-00006_20170509190135,0,2017-05-09T19:01:35.000000000,21506,unlabeled>normal
WELL-00006,WELL-00006_20170815050000,0,2017-08-15T05:00:00.000000000,21575,unlabeled>normal
WELL-00006,WELL-00006_20170815100000,0,2017-08-15T10:00:00.000000000,21510,unlabeled>normal
WELL-00006,WELL-00006_20170815150000,0,2017-08-15T15:00:00.000000000,21510,unlabeled>normal
WELL-00006,WELL-00006_20170815200000,0,2017-08-15T20:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170816010000,0,2017-08-16T01:00:00.000000000,21368,unlabeled>normal
WELL-00006,WELL-00006_20170816060000,0,2017-08-16T06:00:00.000000000,21394,unlabeled>normal
WELL-00006,WELL-00006_20170816110000,0,2017-08-16T11:00:00.000000000,21239,unlabeled>normal
WELL-00006,WELL-00006_20170816160000,0,2017-08-16T16:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170816210000,0,2017-08-16T21:00:00.000000000,21265,unlabeled>normal
WELL-00006,WELL-00006_20170817020000,0,2017-08-17T02:00:00.000000000,21549,unlabeled>normal
WELL-00006,WELL-00006_20170817070000,0,2017-08-17T07:00:00.000000000,21226,unlabeled>normal
WELL-00006,WELL-00006_20170817120000,0,2017-08-17T12:00:00.000000000,21562,unlabeled>normal
WELL-00006,WELL-00006_20170817170000,0,2017-08-17T17:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170817220000,0,2017-08-17T22:00:00.000000000,21459,unlabeled>normal
WELL-00006,WELL-00006_20170818030000,0,2017-08-18T03:00:00.000000000,21446,unlabeled>normal
WELL-00006,WELL-00006_20170818080000,0,2017-08-18T08:00:00.000000000,21549,unlabeled>normal
WELL-00006,WELL-00006_20170818130000,0,2017-08-18T13:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170818180000,0,2017-08-18T18:00:00.000000000,21330,unlabeled>normal
WELL-00006,WELL-00006_20170818230000,0,2017-08-18T23:00:00.000000000,21278,unlabeled>normal
WELL-00006,WELL-00006_20170819040000,0,2017-08-19T04:00:00.000000000,21330,unlabeled>normal
WELL-00006,WELL-00006_20170819090000,0,2017-08-19T09:00:00.000000000,21575,unlabeled>normal
WELL-00006,WELL-00006_20170819140000,0,2017-08-19T14:00:00.000000000,21368,unlabeled>normal
WELL-00006,WELL-00006_20170819190000,0,2017-08-19T19:00:00.000000000,21471,unlabeled>normal
WELL-00006,WELL-00006_20170820000000,0,2017-08-20T00:00:00.000000000,21355,unlabeled>normal
WELL-00006,WELL-00006_20170820050000,0,2017-08-20T05:00:00.000000000,21562,unlabeled>normal
WELL-00006,WELL-00006_20170820100000,0,2017-08-20T10:00:00.000000000,21549,unlabeled>normal
WELL-00006,WELL-00006_20170820150000,0,2017-08-20T15:00:00.000000000,21484,unlabeled>normal
WELL-00006,WELL-00006_20170820200000,0,2017-08-20T20:00:00.000000000,21446,unlabeled>normal
WELL-00006,WELL-00006_20170821010000,0,2017-08-21T01:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170821060000,0,2017-08-21T06:00:00.000000000,21549,unlabeled>normal
WELL-00006,WELL-00006_20170821110000,0,2017-08-21T11:00:00.000000000,21420,unlabeled>normal
WELL-00006,WELL-00006_20170821160000,0,2017-08-21T16:00:00.000000000,21497,unlabeled>normal
WELL-00006,WELL-00006_20170821210000,0,2017-08-21T21:00:00.000000000,21433,unlabeled>normal
WELL-00006,WELL-00006_20170822020000,0,2017-08-22T02:00:00.000000000,21523,unlabeled>normal
WELL-00006,WELL-00006_20170822170000,0,2017-08-22T17:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170822220000,0,2017-08-22T22:00:00.000000000,21484,unlabeled>normal
WELL-00006,WELL-00006_20170823030000,0,2017-08-23T03:00:00.000000000,21575,unlabeled>normal
WELL-00006,WELL-00006_20170823080000,0,2017-08-23T08:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170823130000,0,2017-08-23T13:00:00.000000000,21381,unlabeled>normal
WELL-00006,WELL-00006_20170823180000,0,2017-08-23T18:00:00.000000000,21549,unlabeled>normal
WELL-00006,WELL-00006_20170823230000,0,2017-08-23T23:00:00.000000000,21536,unlabeled>normal
WELL-00006,WELL-00006_20170824040000,0,2017-08-24T04:00:00.000000000,21433,unlabeled>normal
WELL-00006,WELL-00006_20170824090000,0,2017-08-24T09:00:00.000000000,21549,unlabeled>normal
WELL-00006,WELL-00006_20170824140000,0,2017-08-24T14:00:00.000000000,21471,unlabeled>normal
WELL-00006,WELL-00006_20170824190135,0,2017-08-24T19:01:35.000000000,21506,unlabeled>normal
WELL-00006,WELL-00006_20170825000042,0,2017-08-25T00:00:42.000000000,21559,unlabeled>normal
WELL-00006,WELL-00006_20170825050135,0,2017-08-25T05:01:35.000000000,21506,unlabeled>normal
WELL-00006,WELL-00006_20170825100249,0,2017-08-25T10:02:49.000000000,21432,unlabeled>normal
WELL-00006,WELL-00006_20170825150135,0,2017-08-25T15:01:35.000000000,21506,unlabeled>normal
WELL-00006,WELL-00006_20170825200053,0,2017-08-25T20:00:53.000000000,21548,unlabeled>normal
WELL-00006,WELL-00006_20170826010207,0,2017-08-26T01:02:07.000000000,21474,unlabeled>normal
WELL-00006,WELL-00006_20170826060135,0,2017-08-26T06:01:35.000000000,21506,unlabeled>normal
WELL-00006,WELL-00006_20170826110103,0,2017-08-26T11:01:03.000000000,21538,unlabeled>normal
WELL-00006,WELL-00006_20170826160103,0,2017-08-26T16:01:03.000000000,21538,unlabeled>normal
WELL-00006,WELL-00006_20170826210114,0,2017-08-26T21:01:14.000000000,21527,unlabeled>normal
WELL-00006,WELL-00006_20170827020218,0,2017-08-27T02:02:18.000000000,21463,unlabeled>normal
WELL-00006,WELL-00006_20170827070114,0,2017-08-27T07:01:14.000000000,21527,unlabeled>normal
WELL-00006,WELL-00006_20170827120321,0,2017-08-27T12:03:21.000000000,21400,unlabeled>normal
WELL-00006,WELL-00006_20170827170146,0,2017-08-27T17:01:46.000000000,21495,unlabeled>normal
WELL-00006,WELL-00006_20170827220218,0,2017-08-27T22:02:18.000000000,21463,unlabeled>normal
WELL-00006,WELL-00006_20170828030343,0,2017-08-28T03:03:43.000000000,21378,unlabeled>normal
WELL-00006,WELL-00006_20170828080311,0,2017-08-28T08:03:11.000000000,21410,unlabeled>normal
WELL-00006,WELL-00006_20170828130031,0,2017-08-28T13:00:31.000000000,21570,unlabeled>normal
WELL-00007,WELL-00007_20170801170000,0,2017-08-01T17:00:00.000000000,10785,unlabeled>normal
WELL-00007,WELL-00007_20170801190000,0,2017-08-01T19:00:00.000000000,10785,unlabeled>normal
WELL-00008,WELL-00008_20170610210246,0,2017-06-10T21:02:46.000000000,21209,unlabeled>normal
WELL-00008,WELL-00008_20170611020246,0,2017-06-11T02:02:46.000000000,21304,unlabeled>normal
WELL-00008,WELL-00008_20170611070445,0,2017-06-11T07:04:45.000000000,21137,unlabeled>normal
WELL-00008,WELL-00008_20170611120123,0,2017-06-11T12:01:23.000000000,21280,unlabeled>normal
WELL-00008,WELL-00008_20170611170123,0,2017-06-11T17:01:23.000000000,21375,unlabeled>normal
WELL-00008,WELL-00008_20170611220123,0,2017-06-11T22:01:23.000000000,21399,unlabeled>normal
WELL-00008,WELL-00008_20170612030000,0,2017-06-12T03:00:00.000000000,21517,unlabeled>normal
WELL-00008,WELL-00008_20170612080246,0,2017-06-12T08:02:46.000000000,21292,unlabeled>normal
WELL-00008,WELL-00008_20170612130047,0,2017-06-12T13:00:47.000000000,21470,unlabeled>normal
WELL-00008,WELL-00008_20170612180111,0,2017-06-12T18:01:11.000000000,21458,unlabeled>normal
